,Długość,CapsLock_śr,CapsLock_Max,CapsLock_Sum,http,font,td,statements,www,nbsp,height,pills,width,size,ect,the,to,hou,enron,for,on,i,and,deal
4171,161,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
4172,896,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,1,4,6,1,2,1,4
4173,1095,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,2,4,2,2,5,0
4174,681,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,1,0,5,1,1
4175,228,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4176,2742,1.0,1,1,1,0,0,0,4,0,0,0,0,0,0,9,9,0,0,9,1,0,10,0
4177,923,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,1,3,4
4178,7056,1.0,1,1,0,0,0,3,0,0,0,0,0,1,0,54,23,0,0,17,10,0,21,0
4179,536,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
4180,730,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,2,0,1,5
4181,460,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0
4182,541,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0
4183,3632,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,9,5,0,11,0
4184,2457,1.0,1,1,0,0,0,0,0,0,0,0,0,0,82,0,3,42,10,0,3,0,4,0
4185,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4186,195,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0
4187,520,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,2,0
4188,1823,1.0,1,1,1,3,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4189,387,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
4190,250,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
4191,1061,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,2,2,2,4,0
4192,97,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,1391,1.0,1,1,0,0,0,0,0,0,0,0,0,0,14,7,9,7,4,0,1,1,2,0
4194,500,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,2,1
4195,148,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4196,131,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4197,994,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,4,0,1,0,0
4198,542,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0
4199,317,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0
4200,2645,1.0,1,1,0,0,0,0,2,0,0,0,0,0,0,26,11,0,0,3,4,0,8,0
4201,77,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4202,2796,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,25,0,6,2,7,7,7,0
4203,507,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,1,0,1,0
4204,661,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,2,0,0,0
4205,996,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,2,1,0,1,0
4206,286,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4207,1709,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,16,0,4,2,6,2,4,1
4208,675,1.0,1,1,0,0,0,0,0,0,0,0,0,0,10,4,1,5,0,2,0,1,1,1
4209,2526,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,10,0,8,6,3,7,1,0
4210,1380,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,2,0,0,4,0
4211,4326,1.0,1,1,0,0,0,0,0,0,0,0,0,0,46,10,11,25,13,5,14,4,5,2
4212,4690,1.0,1,1,0,0,0,0,0,0,0,0,0,0,97,27,19,49,7,5,7,8,7,1
4213,110,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4214,305,1.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4215,212,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
4216,33,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,801,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,5,4,2,1,3
4218,542,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0
4219,114,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4220,349,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,1,1,0,2
4221,500,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,0
4222,99,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
4223,721,1.0,1,1,0,0,0,0,0,0,0,0,0,0,12,4,4,6,2,1,1,1,0,0
4224,98,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4225,439,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,961,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,2,4,1,2,0
4227,449,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,2,0
4228,126,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4229,101,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
4230,335,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4231,680,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,2,0,0
4232,2066,1.0,1,1,0,0,0,0,0,0,0,0,0,0,6,15,6,4,0,9,2,10,2,2
4233,1694,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,3,0
4234,456,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,1,0
4235,841,1.0,1,1,0,0,0,0,0,0,0,5,0,0,0,3,2,0,0,2,0,0,1,0
4236,4573,1.0,1,1,0,0,0,4,0,0,0,0,0,0,0,36,17,0,0,10,3,0,13,0
4237,1020,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,3,0,1,0
4238,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4239,960,1.0,1,1,2,0,0,0,2,0,0,0,0,0,0,4,2,0,0,7,1,0,1,0
4240,92,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4241,937,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,8,4,1,5,3,1,1,0
4242,80,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4243,172,1.0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4244,2713,1.0,1,1,0,0,0,0,0,0,0,0,0,0,23,16,9,11,5,6,2,7,9,0
4245,94,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4246,93,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4247,1017,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,7,3,4,2,1,0,4,0
4248,113,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4249,11776,1.0,1,1,0,0,0,0,0,0,0,0,0,0,180,55,63,87,11,15,15,10,15,16
4250,267,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
4251,1390,1.0,1,1,2,0,0,0,2,0,0,0,0,0,0,2,5,0,0,1,2,0,1,1
4252,309,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0
4253,1760,1.0,1,1,0,0,0,0,0,0,0,0,0,0,20,9,3,11,3,0,9,0,3,0
4254,3186,1.0,1,1,0,0,0,0,0,0,0,0,0,0,93,7,3,47,12,2,3,0,8,2
4255,1321,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2,13,8,1,1,4,3,5,0,2
4256,373,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,1,0
4257,398,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
4258,760,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,1,1,2,0,0,1
4259,1802,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
4260,941,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,5,1,0,0
4261,98,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4262,1322,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
4263,434,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0
4264,104,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4265,764,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,1,0
4266,1130,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,1,0,0,5,1
4267,3402,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,23,12,0,0,4,2,0,9,0
4268,585,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,1,4,0,0,2,1,0,0
4269,795,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4270,367,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,1,1,1
4271,220,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,256,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0
4273,3376,1.0,1,1,0,0,0,0,0,0,0,0,0,0,10,14,13,5,6,12,14,3,4,12
4274,617,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4275,595,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,6,2,0
4276,509,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,5,0
4277,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4278,1722,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,4,2,14,2,0
4279,198,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,1,0,0
4280,1010,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,2,2,2,0
4281,703,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,2,0
4282,40,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4283,1335,1.0,1,1,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
4284,919,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,3,8,3,0
4285,855,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,4,0
4286,342,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0
4287,16312,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,164,80,0,0,30,33,44,66,1
4288,1787,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,2,3,5,10,1
4289,102,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4290,490,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0
4291,2965,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,15,0,0,0,11,0,9,0
4292,1319,1.0,1,1,0,0,0,0,0,0,0,0,0,0,8,16,7,4,3,2,1,0,0,0
4293,411,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4294,812,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,7,4,0,3,2,1,0,2,0
4295,1457,1.0,1,1,0,0,0,0,0,0,0,0,0,0,6,9,11,3,0,3,0,0,1,4
4296,158,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0
4297,1885,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,28,0,1,2,6,0
4298,121,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4299,1193,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,1,0,3,0
4300,303,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
4301,2971,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,12,0,0,1,5,1,8,0
4302,1102,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,1,0,0,0
4303,595,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,1,0,2,7
4304,380,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0
4305,494,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,4,0
4306,925,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,1,3,0
4307,662,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,1,1,0
4308,399,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,2,1,0
4309,260,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
4310,96,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4311,2331,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,6,0,7,7,3,0,13,0
4312,750,1.0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,0,2,0,1
4313,925,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,1,2,2,3,0
4314,1163,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,13,3,4,1,0,0
4315,1080,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3,9,5,2,1,2,2,2,1,3
4316,6073,1.0,1,1,0,0,0,0,0,0,0,0,0,0,77,17,17,41,19,7,16,6,5,2
4317,927,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0
4318,477,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1,0
4319,944,1.0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,2,3,2,3,0,1,3,1
4320,1785,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,4,3,4,7,0
4321,398,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,1,0
4322,3379,1.0,1,1,3,0,0,0,3,0,0,0,0,0,0,24,14,0,0,6,3,8,8,0
4323,1314,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,1,3,0,1,0
4324,172,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2
4325,1429,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,1,0,2,0
4326,468,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0
4327,296,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0
4328,171,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,2
4329,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4330,1679,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,1,2,2,0
4331,2469,1.0,1,1,1,0,1,0,4,0,0,0,0,0,0,8,16,0,0,7,4,0,9,0
4332,213,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4333,178,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
4334,51,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4335,833,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,7,0,0,3,0,2,2,4
4336,452,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,0,0,0,0
4337,242,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,3
4338,1712,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,5,1,3,4,0
4339,309,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,0
4340,1760,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,14,0,0,2,1,4,7,0
4341,2014,1.0,1,1,0,0,0,0,0,0,0,0,0,0,11,11,7,7,6,5,4,3,2,0
4342,395,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0
4343,99,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4344,1200,1.0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,8,4,4,3,0,4,2,0
4345,246,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,2,0
4346,59,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,1767,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,10,0,3,5,3,11,5,0
4348,236,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,2
4349,2218,1.0,1,1,0,0,0,0,0,0,0,0,0,0,15,17,8,8,6,4,5,1,2,0
4350,131,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4351,498,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,5,1,0
4352,5064,1.0,1,1,3,0,0,0,2,0,0,0,0,0,1,29,29,0,1,13,6,0,18,0
4353,292,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,3
4354,3265,1.0,1,1,0,0,0,0,0,0,0,0,0,1,16,7,8,11,59,1,5,0,4,0
4355,426,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0,0,0
4356,219,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,1,0
4357,692,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,1,2,0,2,0
4358,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4359,3090,1.0,1,1,1,0,0,0,4,0,0,0,0,0,0,9,8,0,0,9,3,0,11,0
4360,2217,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,3,2,0
4361,255,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
4362,4297,1.0,1,1,0,0,0,0,0,0,0,0,0,0,35,14,14,19,0,4,11,6,16,4
4363,377,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
4364,135,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4365,1218,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,0,6,0
4366,430,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,3
4367,1050,1.0,1,1,0,0,0,0,0,0,0,0,0,0,31,2,2,15,5,1,2,0,0,0
4368,2353,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,10,5,2,5,0
4369,197,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,2,0
4370,73,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4371,447,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,0,1,2,0
4372,1760,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,14,0,0,2,1,4,7,0
4373,42,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,1376,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,1,3,9,0
4375,477,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
4376,277,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4377,340,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4378,1318,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,1,0,1,0
4379,338,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3
4380,2253,1.0,1,1,0,0,0,0,0,0,0,35,0,0,0,3,2,0,0,2,0,0,3,0
4381,210,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
4382,260,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
4383,513,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,1,2,2,2
4384,173,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4385,555,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0
4386,220,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
4387,1020,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,2,0,6,0
4388,983,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,5,4,0,1,2,3,2,3
4389,4279,1.0,1,1,5,0,0,0,3,0,0,0,0,0,1,25,25,0,1,11,5,0,14,0
4390,850,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,2,0,1,0,5
4391,442,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,3,3,0
4392,511,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,2,0
4393,134,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4394,646,1.0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0
4395,96,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4396,1276,1.0,1,1,0,0,0,0,0,0,0,0,0,0,5,4,6,3,4,0,5,3,3,4
4397,98,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4398,519,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,829,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,8,3,0
4400,162,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
4401,419,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,2,0,0,0
4402,405,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,2,0
4403,55,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4404,382,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0
4405,6512,1.0,1,1,0,0,0,8,0,0,0,0,0,0,0,47,23,0,0,5,6,0,21,0
4406,868,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,3,1,0,0,0
4407,62,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,3062,1.0,1,1,0,0,0,0,0,0,0,0,0,0,10,26,8,4,7,13,2,8,2,6
4409,293,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4410,1393,1.0,1,1,0,0,0,0,0,0,0,0,0,0,15,7,2,8,0,1,3,0,4,1
4411,472,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,4,0,0,1,0
4412,450,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,4,0
4413,1532,1.0,1,1,0,0,0,0,0,0,0,0,0,0,11,4,4,6,0,1,1,2,0,0
4414,639,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0
4415,401,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0
4416,133,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0
4417,2739,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,4,2,0,9,0
4418,461,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
4419,814,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,1,0
4420,767,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,4,4,3,3
4421,941,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,1,7,0
4422,2032,1.0,1,1,0,0,0,0,0,0,0,0,0,0,8,8,2,4,4,2,3,0,4,3
4423,822,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,1,3,5,1
4424,1132,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
4425,586,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4426,4971,1.0,1,1,0,0,0,0,0,0,0,0,0,0,21,20,23,11,0,6,18,18,2,1
4427,1659,1.0,1,1,0,0,0,0,0,0,0,0,0,0,13,7,13,7,1,2,1,7,1,17
4428,106,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4429,3567,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,21,0,0,7,4,18,12,0
4430,2329,1.0,1,1,1,0,1,0,4,0,0,0,0,0,0,8,9,0,0,9,1,0,6,0
4431,87,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
